46870.9
26915
23702.6
21335.6
18209.5
16938.6
14261.5
12942.7
11640.8
10189.9
9526.72
8307.09
7612.63
7029.94
6284.77
5955.26
5349.42
4998.31
4595.24
4252
3982.19
3613.41
3518.79
3166.42
3017.88
2860.71
2745.35
2646.25
2391.25
2364.39
2262.73
2130.57
1995.28
1892.59
1889.41
1751.96
1622.2
1647.95
1552.07
1503.69
1416.09
1394.49
1285.17
1282.28
1250.61
1201.51
1149.42
1134.16
1095.51
1027.8
979.964
934.194
922.84
911.186
846.535
838.443
807.366
758.352
740.046
740.866
690.416
688.046
654.262
591.725
573.128
576.855
551.38
541.425
535.042
501.186
464.954
458.302
466.715
458.078
418.987
422.949
405.33
379.391
380.528
375.601
369.16
352.32
341.867
319.544
321.289
293.975
296.736
278.663
275.622
271.895
261.732
252.392
228.733
231.112
222.376
217.233
213.668
217.846
190.269
182.448
188.425
187.954
174.318
167.771
155.354
157.166
155.481
155.185
136.22
136.859
137.926
143.509
131.793
128.68
132.688
123.448
129.322
121.435
115.33
106.34
102.772
110.404
113.859
101.615
93.8625
88.9634
89.1995
84.4023
85.3613
82.5915
88.816
81.3983
84.4112
81.673
74.9982
71.2698
75.3035
69.2674
70.9931
66.5258
68.3596
63.568
64.244
62.6723
61.4191
61.9341
61.7372
57.827
53.9892
53.1145
56.7036
55.5535
46.7869
47.6968
39.8021
48.5947
44.3667
43.3012
43.5201
38.3324
42.9288
37.0093
42.8638
39.6274
40.4828
38.664
34.4213
40.7388
38.2466
37.6688
33.5051
33.0734
32.1896
34.0942
32.2361
37.1213
35.4108
31.049
36.2257
35.8199
30.9727
34.7316
32.5144
30.9907
34.7401
32.4316
30.7412
27.2184
30.9357
29.1688
31.7009
26.6914
28.8571
26.359
25.6798
28.2237
28.4343
28.9606
26.2214
24.087
21.8491
27.7133
27.1488
29.5277
23.6712
26.5438
25.8266
24.4717
29.3343
26.4807
23.8559
21.8652
22.2302
22.4737
22.5701
24.1091
21.9984
21.5108
24.7665
21.8935
19.6861
18.6101
20.4416
20.9864
19.2223
19.3551
17.8008
18.6011
17.4844
20.8069
21.2289
17.1352
19.0058
20.7437
20.7494
16.9106
17.8109
17.6349
18.6659
19.7838
17.63
18.3765
14.7967
18.8506
21.63
16.2632
18.2123
17.8041
16.8395
16.4078
15.4074
15.7013
16.7825
19.8779
19.8267
6.90463
