-0.137963,0.124237,0.423526
-0.167744,0.126206,0.433622
-0.17834,0.121908,0.436802
-0.189203,0.116123,0.42592
-0.197069,0.108868,0.427918
-0.205777,0.0936329,0.425797
-0.186274,0.0168588,0.439279
-0.180932,0.0100859,0.445738
-0.180696,0.040216,0.4562
-0.188934,0.0598042,0.463483
-0.207285,0.0425779,0.462586
-0.2213,0.0255574,0.443194
-0.224965,0.0166192,0.438791
-0.222077,-0.0138482,0.429647
-0.213841,-0.00660611,0.433081
-0.193806,0.0171088,0.46507
-0.180974,0.0756808,0.498979
-0.179901,0.0928883,0.518368
-0.194412,0.111011,0.521329
-0.205263,0.117415,0.52623
-0.215819,0.104782,0.542685
-0.218108,0.097306,0.556358
-0.208281,0.0893241,0.561031
-0.167639,0.0677728,0.563451
-0.184641,0.0770368,0.576928
-0.197344,0.0749118,0.583029
-0.211793,0.069198,0.582339
-0.219962,0.0579008,0.574056
-0.222354,0.0486059,0.569454
-0.220344,0.0515419,0.556731
-0.217145,0.0660718,0.557094
-0.220323,0.0775036,0.566473
-0.233954,0.0945375,0.580736
-0.251465,0.0897038,0.586401
-0.26382,0.085352,0.585488
-0.266654,0.0736888,0.589564
-0.267791,0.0597796,0.589177
-0.256447,0.0556367,0.606463
-0.2569,0.0641545,0.627384
-0.261502,0.0865533,0.633966
-0.271599,0.0955838,0.640157
-0.289157,0.0822498,0.655183
-0.309048,0.0429619,0.689327
-0.305709,0.00480814,0.708675
-0.299725,-0.00672137,0.714894
-0.304147,0.00601476,0.728906
-0.310394,0.00789472,0.736827
-0.319066,0.00767937,0.741494
-0.329971,0.00672222,0.755307
-0.400952,-0.0487906,0.784487
-0.404197,-0.057788,0.788902
-0.403197,-0.070169,0.788209
-0.394097,-0.0755514,0.805198
-0.391299,-0.073409,0.814299
-0.392542,-0.0711426,0.824556
-0.406782,-0.0725514,0.853207
-0.419298,-0.0802788,0.863681
-0.424885,-0.0887256,0.871561
-0.42696,-0.0990707,0.87519
-0.42666,-0.120751,0.893285
-0.416853,-0.119974,0.898943
-0.409994,-0.114396,0.914667
-0.392621,-0.0994156,0.933187
-0.406411,-0.0828646,0.942804
-0.417844,-0.0704123,0.94196
-0.431766,-0.0672153,0.935816
-0.459694,-0.0707875,0.91741
-0.470097,-0.0727046,0.925048
-0.436427,-0.0723765,0.934018
-0.426955,-0.067177,0.940777
-0.424357,-0.0527836,0.947923
-0.430741,-0.0262358,0.954457
-0.43997,-0.0125439,0.964281
-0.448656,-0.0023443,0.964066
-0.44071,-0.0234398,0.919625
-0.428926,-0.02841,0.904909
-0.416812,-0.0263765,0.902723
-0.413627,-0.021814,0.910681
-0.415335,-0.00570968,0.91335
-0.426987,0.0161368,0.930538
-0.433237,0.020658,0.935471
-0.451904,0.0266338,0.940795
-0.45584,0.0262916,0.954718
-0.450816,0.0160482,0.970985
-0.442082,0.0237122,0.974018
-0.435796,0.0358186,0.978347
-0.436108,0.0590257,0.981712
-0.450494,0.0872752,0.972694
-0.460639,0.0945661,0.962493
-0.476693,0.0902504,0.965373
-0.490217,0.0843875,0.957142
-0.496834,0.0771433,0.952439
-0.48978,0.0752138,0.945718
-0.483979,0.0798826,0.933037
-0.479747,0.0892732,0.930763
-0.482033,0.0977492,0.925473
-0.4881,0.109902,0.923763
-0.49811,0.113181,0.929109
-0.499182,0.101122,0.931347
-0.499251,0.0786051,0.924443
-0.490951,0.105948,0.921406
-0.502144,0.100234,0.92193
-0.525035,0.0759489,0.936443
-0.524478,0.0578329,0.934171
-0.520694,0.0472765,0.935763
-0.508557,0.0383814,0.917331
-0.496048,0.0382283,0.9128
-0.505893,0.062016,0.902397
-0.503902,0.0561807,0.878792
-0.477988,0.0434498,0.854145
-0.454876,0.0371809,0.847828
-0.441439,0.0417778,0.849846
-0.438099,0.043945,0.887002
-0.442388,0.0529292,0.911081
-0.454395,0.0585682,0.926009
-0.463514,0.0576222,0.944217
-0.462556,0.0560204,0.965506
-0.448499,0.052678,0.991295
-0.45925,0.0686697,1.00531
-0.464037,0.0553294,0.996174
-0.449352,0.0581751,0.985094
-0.44581,0.0714526,0.981718
-0.448361,0.0847105,0.97665
-0.456629,0.0910649,0.970309
-0.466945,0.0918835,0.962188
-0.485288,0.079553,0.962454
-0.491873,0.0632824,0.964154
-0.493456,0.046049,0.978379
-0.491414,0.0319346,0.983794
-0.480421,0.0100952,0.984637
-0.462732,0.00581329,0.985068
-0.42934,0.00648059,0.976128
-0.418406,0.00818119,0.978019
-0.401377,0.0258032,1.00294
-0.393519,0.0548347,1.02652
-0.410263,0.0713877,1.03653
-0.427801,0.0787843,1.04547
-0.437485,0.0809439,1.05513
-0.447865,0.0778789,1.06623
-0.476959,0.0623312,1.08401
-0.4542,0.0713442,1.07805
-0.447192,0.0747665,1.07078
-0.434468,0.0943627,1.05757
-0.431952,0.113003,1.05503
-0.431032,0.122214,1.05693
0,0,0
0,0,0.00633714
0.00644185,0.00539718,0.025
0.00753778,0.00631538,0.0277626
0.00760524,0.0110492,0.025
0.00783643,0.0272734,0.0344683
0.000914065,0.0310069,0.0281994
0.00148652,0.0303777,0.025
0.0057272,0.0257168,0.0487008
0.0119809,0.0322368,0.0489115
0.0151578,0.0449539,0.056613
0.0127767,0.0528264,0.057584
0.00773972,0.0667036,0.0540694
-0.0134004,0.0697964,0.0652658
-0.0399052,0.0639608,0.0748942
-0.0447877,0.0532644,0.0797333
-0.0362185,0.0565161,0.108498
-0.0360432,0.0592362,0.115
-0.0359462,0.0607403,0.118784
-0.0392522,0.062323,0.126531
-0.0534238,0.0576349,0.143518
-0.0855689,0.0347031,0.225349
-0.0882016,0.0316299,0.240831
-0.0744295,0.043548,0.259409
-0.0643499,0.0613756,0.266684
-0.0730787,0.0662465,0.268797
-0.118487,0.0514337,0.271895
-0.149522,0.0272252,0.270589
-0.156342,0.0207039,0.266112
-0.15962,0.0139602,0.261451
-0.162775,0.00210372,0.257154
-0.163124,-0.0140106,0.251256
-0.156627,-0.0228387,0.24491
-0.162366,-0.0144947,0.257064
-0.168792,-0.0194453,0.260418
-0.17753,-0.0290749,0.258508
-0.185765,-0.0421965,0.25666
-0.177914,-0.0604145,0.239121
-0.172449,-0.0688468,0.234059
-0.162545,-0.0737957,0.236057
-0.154665,-0.077238,0.233748
-0.142648,-0.0608893,0.2103
-0.13877,-0.0470866,0.201424
-0.140047,-0.0387269,0.195822
-0.146642,-0.0220753,0.17982
-0.153012,-0.0138971,0.174635
-0.161161,-0.00644853,0.177732
-0.199643,0.0257324,0.18306
-0.208729,0.0276926,0.177937
-0.228126,0.0147112,0.17549
-0.233958,0.00971289,0.17827
-0.244137,-0.0070387,0.199945
-0.244655,-0.020045,0.212096
-0.24143,-0.030965,0.223404
-0.236273,-0.0410148,0.23199
-0.225494,-0.049763,0.239593
-0.192888,-0.0376801,0.251244
-0.181736,-0.0313271,0.251636
-0.175374,-0.025315,0.25
-0.171626,-0.015197,0.248645
-0.168609,0.00208113,0.246829
-0.168625,0.011409,0.244181
-0.172071,0.0190829,0.2294
-0.182363,0.0314091,0.20892
-0.190126,0.0375865,0.188382
-0.202058,0.0441645,0.169037
-0.210971,0.0422578,0.161053
-0.212506,0.0352044,0.166785
-0.210108,0.0216065,0.161953
-0.191829,0.0006148,0.17259
-0.179067,-0.00926788,0.175511
-0.161413,-0.00459256,0.1943
-0.157537,0.00110893,0.199701
-0.150031,0.0142906,0.219575
-0.143398,0.0329902,0.228512
-0.139873,0.0579845,0.232321
-0.140152,0.0695581,0.238454
-0.144666,0.0916944,0.245927
-0.159596,0.119215,0.249352
-0.17299,0.13699,0.254316
-0.187488,0.137225,0.25828
-0.211183,0.132678,0.266327
-0.225292,0.127542,0.272935
-0.23372,0.120352,0.282592
-0.23416,0.11621,0.29
-0.234913,0.109119,0.30256
-0.23419,0.102857,0.313166
-0.230355,0.0924057,0.324883
-0.219775,0.0938781,0.331101
-0.209417,0.095667,0.335575
-0.194399,0.101168,0.344443
-0.164973,0.11838,0.365455
-0.149353,0.129803,0.378637
-0.149306,0.13148,0.38
-0.149073,0.139841,0.386919
-0.172472,0.1526,0.406764
-0.186741,0.148416,0.418344
-0.18979,0.138701,0.444548
-0.18015,0.119708,0.441333
-0.176771,0.113219,0.430494
-0.16937,0.125256,0.43457
-0.144008,0.166623,0.46995
-0.148807,0.164304,0.460876
-0.15961,0.155115,0.451262
-0.175277,0.13899,0.474505
-0.168813,0.12536,0.477892
-0.153275,0.11264,0.485642
-0.128059,0.104759,0.505395
-0.116918,0.118307,0.518317
-0.113561,0.122707,0.529779
-0.11057,0.133488,0.541725
-0.112276,0.141103,0.555712
-0.122284,0.139275,0.562072
-0.137321,0.13061,0.597861
-0.146279,0.122455,0.609627
-0.136905,0.129377,0.634157
-0.105905,0.158361,0.666154
-0.0976044,0.171295,0.671846
-0.0765026,0.206168,0.668836
-0.0694639,0.233463,0.672349
-0.0620173,0.265327,0.659009
-0.071358,0.287338,0.660521
-0.0793023,0.301265,0.676347
-0.073656,0.285486,0.68818
-0.0440479,0.253617,0.701585
0.0192315,0.225403,0.720181
0.0279082,0.227969,0.718197
0.0202367,0.235704,0.721957
0.0149526,0.225596,0.69729
0.0362544,0.213887,0.67067
0.0412815,0.214725,0.657886
0.0512542,0.219786,0.651435
0.0558325,0.225186,0.644871
0.0396356,0.232954,0.622066
0.0221931,0.234738,0.61546
0.0130377,0.232627,0.613435
-0.00418593,0.222963,0.619463
0.00416005,0.204717,0.617422
0.0137625,0.190359,0.620976
0.0231399,0.18474,0.625441
0.0414561,0.189496,0.631949
0.0590458,0.196689,0.627722
0.0607484,0.202227,0.618546
0.0580032,0.209462,0.592347
0.04561,0.218185,0.584363
0.0479026,0.195535,0.598249
0.0796882,0.168321,0.603876
0.0834177,0.180355,0.59471
0.0733273,0.207916,0.590734
0.0691617,0.217395,0.601767
0.0570216,0.223753,0.606575
0.0485836,0.205555,0.598239
0.0570047,0.18553,0.587665
0.0643383,0.179463,0.584016
0.074146,0.179747,0.590104
0.0803936,0.183821,0.603716
0.0773592,0.186844,0.623683
0.0814551,0.180554,0.66888
0.091697,0.170496,0.695023
0.104529,0.174095,0.720081
0.112691,0.179158,0.723686
0.102913,0.197338,0.741906
0.0949899,0.20318,0.742636
0.0875425,0.208262,0.739228
0.0742765,0.210669,0.735249
0.0550265,0.193326,0.732668
0.0603062,0.151271,0.726012
0.091587,0.175869,0.716788
0.101811,0.193601,0.707652
0.0558467,0.228443,0.704601
0.0425868,0.213926,0.70842
0.0402176,0.201452,0.707873
0.0396992,0.193576,0.697631
0.0753779,0.141348,0.661876
0.0839075,0.143368,0.658929
0.115922,0.17873,0.655637
0.125732,0.192751,0.660716
0.131955,0.204017,0.673103
0.130115,0.213793,0.671962
0.118987,0.221971,0.661243
0.119188,0.213101,0.669779
0.128236,0.192842,0.684042
0.135101,0.181541,0.700905
0.144725,0.169763,0.710546
0.151073,0.182854,0.711518
0.13559,0.213031,0.691404
0.123331,0.218786,0.647745
0.127352,0.210728,0.638389
0.151429,0.212066,0.637339
0.16411,0.217887,0.62859
0.16604,0.230473,0.621123
0.156094,0.228357,0.613496
0.152254,0.216774,0.617372
0.142915,0.186431,0.648781
0.143814,0.167587,0.654076
0.144438,0.16606,0.636809
0.145405,0.176845,0.63035
0.132842,0.19764,0.641123
0.124436,0.204154,0.642604
0.118193,0.19358,0.640332
0.135924,0.176279,0.647987
0.152834,0.182557,0.64853
0.167208,0.197457,0.64144
0.164957,0.214856,0.648006
0.162853,0.220169,0.662772
0.119447,0.186616,0.739984
0.117209,0.181837,0.760271
0.106849,0.155695,0.801593
0.109555,0.154201,0.814909
0.125135,0.163667,0.829185
0.142435,0.195929,0.870669
0.128902,0.191285,0.861843
0.111283,0.167832,0.843255
0.114682,0.150544,0.82712
0.119583,0.140154,0.823751
0.126851,0.130434,0.813514
0.136724,0.118865,0.81438
0.151885,0.125359,0.823062
0.1637,0.131291,0.840416
0.154866,0.154979,0.821724
0.149231,0.150793,0.815641
0.138133,0.13401,0.808013
0.137907,0.120239,0.802012
0.16142,0.12069,0.832113
0.172307,0.127695,0.846322
0.178739,0.136313,0.884269
0.179874,0.14748,0.89181
0.173384,0.158475,0.908204
0.147588,0.194677,0.934871
0.140412,0.200223,0.926783
0.132438,0.201466,0.916953
0.142658,0.199728,0.884428
0.144895,0.203765,0.873835
0.151289,0.255785,0.901384
0.148314,0.264193,0.910508
0.133633,0.257662,0.933473
0.11228,0.236162,0.942031
0.113502,0.219772,0.946227
0.116811,0.195524,0.936537
0.124011,0.184935,0.925541
0.118885,0.201893,0.92663
0.112258,0.223514,0.913835
0.103913,0.239179,0.923006
0.0579339,0.269156,0.936991
0.048702,0.255903,0.939589
0.0321326,0.22989,0.930652
0.0279729,0.208202,0.965722
0.0318558,0.203368,0.973749
0.0648996,0.208645,0.995418
0.071141,0.209643,1.00697
0.0570353,0.215474,1.02821
0.0171131,0.202137,1.02449
0.00382717,0.193242,1.02857
-0.00203785,0.18466,1.03054
-0.0155437,0.157006,1.01432
-0.00453065,0.135144,1.00157
0.0194706,0.10997,1.00025
0.0263141,0.104036,1.00598
0.0307625,0.125075,1.00813
0.0107407,0.1361,1.01643
-0.0167244,0.13633,1.01497
-0.101076,0.0916826,1.01955
-0.0816407,0.0835641,0.9994
-0.0746602,0.084004,0.985884
-0.0402545,0.0982796,0.972151
-0.0306745,0.103279,0.979442
-0.00217046,0.123418,0.984135
0.0271571,0.153702,0.972491
0.0204934,0.168258,0.973061
0.00270532,0.185588,0.972322
0.00240213,0.172993,0.95463
0.00365075,0.14697,0.938042
0.0124827,0.137892,0.940269
0.0228284,0.134857,0.942091
0.0437825,0.139591,0.944593
0.0682517,0.174439,0.92209
0.0705956,0.197271,0.91065
0.0684816,0.210182,0.907545
0.0501687,0.245657,0.924163
0.0150363,0.276347,0.942682
0.0186396,0.253713,0.945671
0.0280498,0.239393,0.943794
0.0492912,0.234561,0.943416
0.0678659,0.236638,0.93147
0.0399878,0.239497,0.907113
0.0347591,0.235397,0.897614
0.0375699,0.232568,0.907303
0.0588755,0.236814,0.923976
0.0713171,0.251063,0.924636
0.0713467,0.251388,0.941879
0.0459679,0.277869,0.931121
0.0214724,0.281971,0.940491
0.00421829,0.283954,0.940065
-0.00516217,0.279858,0.940772
-0.0105701,0.271812,0.940092
-0.018623,0.256697,0.94482
-0.0203727,0.219687,0.957331
-0.0179322,0.211473,0.967168
-0.00365599,0.193939,0.976705
0.00280825,0.189798,0.983579
0.0092809,0.188128,0.994026
0.0183407,0.190653,1.00492
0.0642597,0.231283,1.0138
0.0759407,0.247885,1.02564
0.0645497,0.252109,1.02912
0.0283814,0.228127,1.06525
0.0280023,0.213235,1.05732
0.0422018,0.209518,1.05682
0.057938,0.211899,1.05361
0.118211,0.24878,1.03115
0.107305,0.24764,1.02991
0.0932414,0.242872,1.03253
0.0846805,0.238758,1.02814
0.0807161,0.228374,1.02771
0.0812445,0.205907,1.02696
0.0865566,0.190796,1.032
0.094589,0.181082,1.03702
0.120632,0.16842,1.02167
0.13667,0.163697,1.0204
0.145792,0.163187,1.01589
0.162033,0.168484,1.02055
0.165437,0.171,1.00934
0.156926,0.181632,0.987737
